doi,title,pmid,authors,year,issns,supporting_cites,disputing_cites,mentioning_cites,total_cites,scite_report_link,fields,first_approach,second_approach,third_approach
10.1128/jvi.02061-08,Integrase Interacts with Nucleoporin NUP153 To Mediate the Nuclear Import of Human Immunodeficiency Virus Type 1,,"['Cora L. Woodward', 'Sarin Prakobwanakit', 'Sherly Mosessian', 'Samson A. Chow']",2009.0,"['0022-538X', '1098-5514']",2.0,2.0,73.0,77.0,https://scite.ai/reports/integrase-interacts-with-nucleoporin-nup153-z0QQYE,Viral replication_Integrase_Virology_Virus_Cell nucleus_Nucleus_Nuclear transport_Nucleoporin_Biology_Cytosol,0.0,0.0,0.0
10.3354/ab00188,Palatability and chemical anti-predatory defenses in common ascidians from the Antarctic Peninsula,,"['G Koplovitz', 'JB McClintock', 'CD Amsler', 'BJ Baker']",2009.0,"['1864-7782', '1864-7790']",2.0,2.0,13.0,17.0,https://scite.ai/reports/palatability-and-chemical-anti-predatory-defenses-j5NaKV,Bioassay_Omnivore_Palatability_Predation_Krill_Chemical defense_Botany_Benthic zone_Biology_Predator,0.0,0.0,0.0
10.1007/s00049-008-0407-2,Leaf surface compounds of the potato (Solanum tuberosum) and their influence on Colorado potato beetle (Leptinotarsa decemlineata) feeding,,"['Beata Szafranek', 'Elżbieta Synak', 'Danuta Waligóra', 'Janusz Szafranek', 'Jan Nawrot']",2008.0,"['0937-7409', '1423-0445']",2.0,0.0,8.0,10.0,https://scite.ai/reports/leaf-surface-compounds-of-the-Am0rlL,Bioassay_Wax_Sesquiterpene_Colorado potato beetle_Stigmasterol_Sterol_Leptinotarsa_Food science_Fatty acid_Botany_Biology,0.0,0.0,0.0
10.1007/s00114-008-0470-0,Octanoic acid confers to royal jelly varroa-repellent properties,,"['Francesco Nazzi', 'Renzo Bortolomeazzi', 'Giorgio Della Vedova', 'Fabio Del Piccolo', 'Desiderato Annoscia', 'Norberto Milani']",2008.0,"['0028-1042', '1432-1904']",2.0,0.0,22.0,24.0,https://scite.ai/reports/octanoic-acid-confers-to-royal-8LYOdQ,Bioassay_Brood_Larva_Beekeeping_Royal jelly_Varroa destructor_Mite_Varroa_Botany_Biology_Zoology,0.0,0.0,0.0
10.1080/07418820801954613,The Strategic Prevention of Gun Violence Among Gang‐Involved Offenders,,"['Anthony A. Braga', 'Glenn L. Pierce', 'Jack McDevitt', 'Brenda J. Bond', 'Shea Cronin']",2008.0,"['0741-8825', '1745-9109']",2.0,0.0,36.0,38.0,https://scite.ai/reports/the-strategic-prevention-of-gun-m2Nej1,Criminal justice_Social work_Political science_Psychological intervention_Gang violence_Gun violence_Homicide_Deterrence theory_Criminology_Impact evaluation,1.0,0.0,0.0
10.2987/08-5755.1,A Quantitative In Vitro Assay for Chemical Mosquito-Deterrent Activity without Human Blood Cells1,,"['Jerome A. Klun', 'Matthew Kramer', 'Aijun Zhang', 'Shifa Wang', 'Mustapha Debboun']",2008.0,['8756-971X'],2.0,0.0,15.0,17.0,https://scite.ai/reports/a-quantitative-in-vitro-assay-GJldVb,Bioassay_In vitro_Immunology_Aedes aegypti_Natural product_Adenosine triphosphate_Blood cell_Anopheles stephensi_Aedes_Biochemistry_Biology,0.0,0.0,0.0
10.1007/s10886-007-9413-z,Salivary Amylase Induction by Tannin-Enriched Diets as a Possible Countermeasure Against Tannins,,"['G. da Costa', 'E. Lamy', 'F. Capela e Silva', 'J. Andersen', 'E. Sales Baptista', 'A. V. Coelho']",2008.0,"['0098-0331', '1573-1561']",2.0,0.0,53.0,55.0,https://scite.ai/reports/salivary-amylase-induction-by-tannin-enriched-ekKM9K,Amylase_Chemistry_Peptide mass fingerprinting_Salivary gland_Tannin_Tannic acid_Hydrolyzable Tannin_Saliva_Biochemistry_Proanthocyanidin,0.0,0.0,0.0
10.1007/s10886-008-9499-y,New Hemiketal Steroid from the Introduced Soft Coral Chromonephthea braziliensis is a Chemical Defense against Predatory Fishes,,"['Beatriz G. Fleury', 'Bruno G. Lages', 'Jussara P. Barbosa', 'Carlos R. Kaiser', 'Angelo C. Pinto']",2008.0,"['0098-0331', '1573-1561']",2.0,0.0,34.0,36.0,https://scite.ai/reports/new-hemiketal-steroid-from-the-vPeAmZ,Bioassay_Coral_Sterol_Cnidaria_Nephtheidae_Alcyonacea_Steroid_Chemical defense_Botany_Biology,0.0,0.0,0.0
10.1016/j.phytochem.2008.03.019,Constituents of glandular trichomes of Tithonia diversifolia: Relationships to herbivory and antifeedant activity,,"['Sérgio Ricardo Ambrósio', 'Yumi Oki', 'Vladimir Constantino Gomes Heleno', 'Juliana Siqueira Chaves', 'Paulo Gustavo Barboni Dantas Nascimento', 'Juliana Espada Lichston', 'Mauricio Gomes Constantino', 'Elenice Mouro Varanda', 'Fernando Batista Da Costa']",2008.0,['0031-9422'],2.0,0.0,68.0,70.0,https://scite.ai/reports/constituents-of-glandular-trichomes-of-G9dGKZ,Lepidoptera genitalia_Inflorescence_Terpenoid_Sesquiterpene_Chlosyne lacinia_Tithonia_Asteraceae_Trichome_Botany_Biology,0.0,0.0,0.0
10.1111/j.1420-9101.2008.01643.x,What determines dewlap diversity in Anolis lizards? An among-island comparison,,"['B. Vanhooydonck', 'A. Herrel', 'J. J. Meyers', 'D. J. Irschick']",2008.0,['1010-061X'],2.0,0.0,74.0,76.0,https://scite.ai/reports/what-determines-dewlap-diversity-in-mmRQNg,Sexual dimorphism_Dewlap_Sexual selection_Intraspecific competition_Predation_Anolis_Leiocephalus_Natural selection_Biology_Zoology,0.0,0.0,0.0
10.1016/j.fitote.2007.07.013,Larvicidal and growth inhibition of the malaria vector Anopheles stephensi by triterpenes from Dysoxylum malabaricum and Dysoxylum beddomei,,"['S. Senthil Nathan', 'A. Hisham', 'G. Jayakumar']",2008.0,['0367-326X'],2.0,0.0,14.0,16.0,https://scite.ai/reports/larvicidal-and-growth-inhibition-of-egKlz6,Pharmacognosy_Terpenoid_Growth inhibition_Anopheles stephensi_Triterpene_Dysoxylum_Meliaceae_Terpene_Botany_Biology,0.0,0.0,0.0
10.1016/j.landurbplan.2007.11.004,Urban sprawl in the Mediterranean?,,"['Bibiana Catalán', 'David Saurí', 'Pere Serra']",2008.0,['0169-2046'],2.0,0.0,42.0,44.0,https://scite.ai/reports/urban-sprawl-in-the-mediterranean-G9wKZZ,No data.,0.0,0.0,0.0
10.1111/j.1468-0297.2008.02185.x,Stackelberg Competition with Endogenous Entry,,['Federico Etro'],2008.0,"['0013-0133', '1468-0297']",2.0,0.0,84.0,86.0,https://scite.ai/reports/stackelberg-competition-with-endogenous-entry-zQ68p6,Limit price_Market structure_Economics_Microeconomics_First-mover advantage_Stackelberg competition_Free entry_Industrial organization_Nash equilibrium_Competitive advantage_Marginal cost,0.0,0.0,0.0
10.1097/01.sga.0000310933.54551.ca,Key Safety Issues of Bowel Preparations for Colonoscopy and Importance of Adequate Hydration,,"['Cathy Dykes', 'Brooks D. Cash']",2008.0,['1042-895X'],2.0,0.0,10.0,12.0,https://scite.ai/reports/key-safety-issues-of-bowel-8y3W6m,Internal medicine_Intensive care medicine_Adverse effect_Medical history_Colon cleansing_Patient education_Tolerability_Colonoscopy_Regimen_Colorectal cancer_Medicine_Gastroenterology,0.0,0.0,0.0
10.2139/ssrn.1134725,"Fines, Leniency, Rewards and Organized Crime: Evidence from Antitrust Experiments",,"['Maria Bigoni', 'Sven-Olof Fridolfsson', 'Chloe Le Coq', 'Giancarlo Spagnolo']",2008.0,['1556-5068'],2.0,0.0,6.0,8.0,https://scite.ai/reports/fines-leniency-rewards-and-organized-O3lVZ4,Public economics_Economics_Organised crime_Cartel_Tacit collusion_Enforcement_Law enforcement_Collusion_Monetary economics_Deterrence theory_Market price,0.0,0.0,0.0
10.1080/02692170802287722,Testing for profitability and contestability in banking: evidence from Austria,,['Franz R. Hahn'],2008.0,"['0269-2171', '1465-3486']",2.0,0.0,12.0,14.0,https://scite.ai/reports/testing-for-profitability-and-contestability-2erz6G,Profitability index_Macroeconomics_Retail banking_Economics_Profit (economics)_Market power_Econometric analysis_Market conditions_Monetary economics_Deterrence theory,0.0,0.0,0.0
10.1111/j.1467-9779.2008.00367.x,Detection Avoidance and Deterrence: Some Paradoxical Arithmetic,,['Eric Langlais'],2008.0,"['1097-3923', '1467-9779']",2.0,0.0,34.0,36.0,https://scite.ai/reports/detection-avoidance-and-deterrence-some-GrN9WK,Public economics_Strategic complements_Economics_Law and economics_Sanctions_Deterrence theory,0.0,0.0,0.0
10.1017/s1355770x08004439,"Fishing regulations, individual discount rate, and fisherman behaviour in a developing country fishery",,['Wisdom Akpalu'],2008.0,"['1355-770X', '1469-4395']",2.0,0.0,27.0,29.0,https://scite.ai/reports/fishing-regulations-individual-discount-rate-6l6JaV,No data.,0.0,0.0,0.0
10.2139/ssrn.1118258,Copayments for Ambulatory Care in Germany: A Natural Experiment Using a Difference-in-Difference Approach,,"['Jonas Schreyogg', 'Markus Grabka']",2008.0,['1556-5068'],2.0,0.0,10.0,12.0,https://scite.ai/reports/copayments-for-ambulatory-care-in-Kwp665,Ambulatory care_Quarter (United States coin)_Health care reform_Copayment_Health insurance_German government_Difference in differences_Natural experiment_Family medicine_Medicine,0.0,0.0,0.0
10.2308/bria.2008.20.2.89,The Effects of Moral Reasoning on Financial Reporting Decisions in a Post Sarbanes-Oxley Environment,,"['James J. Maroney', 'Roselie E. McDevitt']",2008.0,"['1050-4753', '1558-8009']",2.0,0.0,8.0,10.0,https://scite.ai/reports/the-effects-of-moral-reasoning-Q3Q5rw,Finance_Proxy (climate)_Accounting_Psychology_Actuarial science_Financial statement_Certification_Moral reasoning,0.0,0.0,0.0
10.1007/s10886-008-9448-9,Enantiospecific Effect of Pulegone and Pulegone-Derived Lactones on Myzus persicae (Sulz.) Settling and Feeding,,"['Katarzyna Dancewicz', 'Beata Gabrys', 'Iwona Dams', 'Czesław Wawrzeńczyk']",2008.0,"['0098-0331', '1573-1561']",2.0,0.0,24.0,26.0,https://scite.ai/reports/enantiospecific-effect-of-pulegone-and-9yxlV9,Biological activity_Diastereomer_Aphid_Lactone_Myzus persicae_Pulegone_Methyl group_Phloem_Botany_Stereochemistry_Biology,0.0,0.0,0.0
10.1073/pnas.0802691105,Evolutionary ecology of pungency in wild chilies,18695236.0,"['J. J. Tewksbury', 'K. M. Reagan', 'N. J. Machnicki', 'T. A. Carlo', 'D. C. Haak', 'A. L. C. Penaloza', 'D. J. Levey']",2008.0,"['0027-8424', '1091-6490']",2.0,0.0,109.0,111.0,https://scite.ai/reports/evolutionary-ecology-of-pungency-in-kKaKgE,Frugivore_Evolutionary ecology_Horticulture_Foraging_Fusarium_Capsicum chacoense_Pungency_Population_Chemical defense_Botany_Biology,0.0,0.0,0.0
10.1021/la800120q,Correlation of Amine Number and pDNA Binding Mechanism for Trehalose-Based Polycations,,"['Lisa E. Prevette', 'Matthew L. Lynch', 'Karina Kizjakina', 'Theresa M. Reineke']",2008.0,"['0743-7463', '1520-5827']",2.0,0.0,15.0,17.0,https://scite.ai/reports/correlation-of-amine-number-and-YlKZjD,Biophysics_Amine gas treating_Circular dichroism_Gene delivery_Isothermal titration calorimetry_Chemistry_Macromolecule_Ethidium bromide_Trehalose_Protein secondary structure_Stereochemistry,0.0,0.0,0.0
10.17730/humo.67.1.k2047584251l0781,Problem Drinking among Transnational Mexican Migrants: Exploring Migrant Status and Situational Factors,,['Victor García'],2008.0,"['0018-7259', '1938-3525']",2.0,0.0,24.0,26.0,https://scite.ai/reports/problem-drinking-among-transnational-mexican-1MEXAV,Sociology_Demography_Binge drinking_Social isolation_Peer pressure_Work experience_Alcohol abuse_Unit (housing)_Demographic economics_Focus group_Situational ethics,0.0,0.0,0.0
10.1590/s0103-50532008000600007,Chemical constituents of Habenaria petalodes Lindl. (Orchidaceae),,"['Betania B. Cota', 'Alviclér Magalhães', 'Adriano M. C. Pimenta', 'Ezequias P. Siqueira', 'Tânia M. A. Alves', 'Carlos L. Zani']",2008.0,['0103-5053'],2.0,0.0,5.0,7.0,https://scite.ai/reports/chemical-constituents-of-habenaria-petalodes-LWOzXP,Chemistry_Two-dimensional nuclear magnetic resonance spectroscopy_Natural product_Isorhamnetin_Orchidaceae_Habenaria petalodes_Chemical constituents_Stereochemistry,0.0,0.0,0.0
10.1016/j.fishres.2008.01.004,Reducing elasmobranch bycatch: Laboratory investigation of rare earth metal and magnetic deterrents with spiny dogfish and Pacific halibut,,"['Allan W. Stoner', 'Stephen M. Kaimmer']",2008.0,['0165-7836'],2.0,1.0,46.0,49.0,https://scite.ai/reports/reducing-elasmobranch-bycatch-laboratory-investigation-1NWQRX,No data.,0.0,0.0,0.0
10.1016/j.hal.2007.05.010,Copepod feeding response to varying Alexandrium spp. cellular toxicity and cell concentration among natural plankton samples,,"['Gregory J. Teegarden', 'Robert G. Campbell', 'Dean T. Anson', 'Aaron Ouellett', 'Benjamin A. Westman', 'Edward G. Durbin']",2008.0,['1568-9883'],2.0,1.0,24.0,27.0,https://scite.ai/reports/copepod-feeding-response-to-varying-33rOOb,Plankton_Clearance rate_Predation_Calanus finmarchicus_Copepod_Toxicity_Algae_Botany_Crustacean_Biology_Zoology,0.0,0.0,0.0
10.1111/j.0030-1299.2008.16725.x,Specialization pays off: contrasting effects of two types of tannins on oak specialist and generalist moth species,,"['Tomas Roslin', 'Juha-Pekka Salminen']",2008.0,['0030-1299'],2.0,1.0,74.0,77.0,https://scite.ai/reports/specialization-pays-off-contrasting-effects-GrvOeL,Lepidoptera genitalia_Quercus robur_Fagaceae_Hydrolysable tannin_Tannin_Generalist and specialist species_Herbivore_Botany_Proanthocyanidin_Biology,0.0,0.0,0.0
10.1007/s10886-008-9537-9,Intraspecific Variation in Plant Defense Alters Effects of Root Herbivores on Leaf Chemistry and Aboveground Herbivore Damage,,"['Susanne Wurst', 'Nicole M. Van Dam', 'Fernando Monroy', 'Arjen Biere', 'Wim H. Van der Putten']",2008.0,"['0098-0331', '1573-1561']",2.0,2.0,41.0,45.0,https://scite.ai/reports/intraspecific-variation-in-plant-defense-Knp9y8,Plant tolerance to herbivory_Plant defense against herbivory_Shoot_Catalpol_Plantaginaceae_Plantago_Iridoid_Herbivore_Botany_Biology,0.0,0.0,0.0
10.1016/j.ijindorg.2005.06.001,Strategic patent breadth and entry deterrence with drastic product innovations,,"['Amalia Yiannaka', 'Murray Fulton']",2006.0,['0167-7187'],2.0,0.0,14.0,16.0,https://scite.ai/reports/strategic-patent-breadth-and-entry-E3V1DG,Economic rent_Product market_Economics_Innovator_Patent infringement_Patent system_Product differentiation_Industrial organization_Deterrence theory,0.0,0.0,0.0
10.1016/j.cub.2007.10.028,Selective signalling by cuttlefish to predators,,"['Keri V. Langridge', 'Mark Broom', 'Daniel Osorio']",2007.0,['0960-9822'],2.0,0.0,59.0,61.0,https://scite.ai/reports/selective-signalling-by-cuttlefish-to-nm60Z4,Alarm signal_Predation_Ecology_Cuttlefish_Eyespot_Sepia_Animal communication_Escape response_Biology_Predator,0.0,0.0,0.0
10.1016/j.worlddev.2005.10.006,Market work and household work as deterrents to schooling in Bangladesh,,"['Shahina Amin', 'Shakil Quayes', 'Janet M. Rives']",2006.0,['0305-750X'],2.0,0.0,17.0,19.0,https://scite.ai/reports/market-work-and-household-work-6QJYNr,Rural area_Labour economics_Logistic regression_Economics_Demographic economics,0.0,0.0,0.0
10.1177/0306624x08314181,Views From the Inside,,"['Peter J. Ashkar', 'Dianna T. Kenny']",2007.0,"['0306-624X', '1552-6933']",2.0,0.0,16.0,18.0,https://scite.ai/reports/views-from-the-inside-MJ2W4m,Feeling_Developmental psychology_Human factors and ergonomics_Recidivism_Prison_Young offender_Poison control_Suicide prevention_Juvenile delinquency_Medicine_Social psychology,0.0,0.0,0.0
10.1111/j.2007.0030-1299.15578.x,Behavioral mechanisms underlying ants? density-dependent deterrence of aphid-eating predators,,"['Jason P. Harmon', 'D. A. Andow']",2007.0,"['0030-1299', '1600-0706']",2.0,0.0,15.0,17.0,https://scite.ai/reports/behavioral-mechanisms-underlying-ants-density-dependent-rWL36d,No data.,0.0,0.0,0.0
10.1007/s10886-006-9038-7,Chemical Defenses Promote Persistence of the Aquatic Plant Micranthemum umbrosum,,"['John D. Parker', 'Dwight O. Collins', 'Julia Kubanek', 'M. Cameron Sullards', 'David Bostwick', 'Mark E. Hay']",2006.0,"['0098-0331', '1573-1561']",2.0,0.0,13.0,15.0,https://scite.ai/reports/chemical-defenses-promote-persistence-of-VVxGgP,Macrophyte_Juncaceae_Carp_Ludwigia repens_Grass carp_Aquatic plant_Herbivore_Chemical defense_Botany_Biology,0.0,0.0,0.0
10.1016/j.aap.2006.02.010,Preventing cannabis users from driving under the influence of cannabis,,"['Craig Jones', 'Neil Donnelly', 'Wendy Swift', 'Don Weatherburn']",2006.0,['0001-4575'],2.0,0.0,14.0,16.0,https://scite.ai/reports/preventing-cannabis-users-from-driving-nVRNXX,Psychiatry_Engineering_Risk perception_Human factors and ergonomics_Injury prevention_Cannabis_Apprehension_Population_Driving under the influence_Poison control_Social psychology,0.0,0.0,0.0
10.2139/ssrn.1083263,Reputations for Toughness in Patent Enforcement: Implications for Knowledge Spillovers via Inventor Mobility,,"['Rajshree Agarwal', 'Martin Ganco', 'Rosemarie Ham Ziedonis']",2007.0,['1556-5068'],2.0,0.0,59.0,61.0,https://scite.ai/reports/reputations-for-toughness-in-patent-jN9vrz,Finance_Economics_Human capital_Enforcement_Disadvantaged_Semiconductor industry_Industrial organization_Reputation_Deterrence theory_Strategic management,0.0,0.0,0.0
10.1590/s0100-204x2006001000001,Detrimental effect of rutin on Anticarsia gemmatalis,,"['Clara Beatriz Hoffmann-Campo', 'José Augusto Ramos Neto', 'Maria Cristina Neves de Oliveira', 'Lenita Jacob Oliveira']",2006.0,['0100-204X'],2.0,0.0,23.0,25.0,https://scite.ai/reports/detrimental-effect-of-rutin-on-pm1L4z,Horticulture_Rutin_Anticarsia gemmatalis_Biology,0.0,0.0,0.0
10.1002/jip.68,Effective CCTV and the challenge of constructing legitimate suspicion using remote visual images,,['David Williams'],2007.0,"['1544-4759', '1544-4767']",2.0,0.0,7.0,9.0,https://scite.ai/reports/effective-cctv-and-the-challenge-ldwdMb,Psychology_Computer security_Deterrence theory_Pattern matching_Operator (computer programming)_Situational ethics,0.0,0.0,0.0
10.1007/s00442-005-0342-7,Limitations to seedling establishment in a mesic Hawaiian forest,,"['Julie S. Denslow', 'Amanda L. Uowolo', 'R. Flint Hughes']",2006.0,"['0029-8549', '1432-1939']",2.0,0.0,56.0,58.0,https://scite.ai/reports/limitations-to-seedling-establishment-in-V23XRM,Woody plant_Understory_Seed dispersal_Ecology_Seedling_Ehrharta_Acacia_Biological dispersal_Plant community_Biology,0.0,0.0,0.0
10.1007/s00355-007-0264-x,Informational lobbying under the shadow of political pressure,,"['Matthias Dahm', 'Nicolás Porteiro']",2007.0,"['0176-1714', '1432-217X']",2.0,0.0,36.0,38.0,https://scite.ai/reports/informational-lobbying-under-the-shadow-XX2LKx,Public economics_Economics_Public finance_Valuation (finance)_Social policy_Credibility_Incentive_International political economy_Stylized fact_Politics,0.0,0.0,0.0
10.1002/asi.20474,Punishment and ethics deterrents: A study of insider security contravention,,"['Michael Workman', 'John Gathegi']",2006.0,"['1532-2882', '1532-2890']",2.0,0.0,36.0,38.0,https://scite.ai/reports/punishment-and-ethics-deterrents-a-0MGJEZ,No data.,0.0,0.0,0.0
10.1038/sj.jid.5700202,Retinoid-Induced Epidermal Hyperplasia Is Mediated by Epidermal Growth Factor Receptor Activation Via Specific Induction of its Ligands Heparin-Binding EGF and Amphiregulin in Human Skin In Vivo,,"['Laure Rittié', 'James Varani', 'Sewon Kang', 'John J. Voorhees', 'Gary J. Fisher']",2006.0,['0022-202X'],2.0,0.0,66.0,68.0,https://scite.ai/reports/retinoid-induced-epidermal-hyperplasia-is-mediated-elavkK,Internal medicine_Endocrinology_Retinoid_Epidermal growth factor_Photoaging_Keratinocyte_EGFR inhibitors_Epidermal growth factor receptor_Betacellulin_Amphiregulin_Cancer research_Biology,0.0,0.0,0.0
10.1080/15389580601009764,Do Speeding Tickets Reduce the Likelihood of Receiving Subsequent Speeding Tickets? A Longitudinal Study of Speeding Violators in Maryland,,"['Saranath Lawpoolsri', 'Jingyi Li', 'Elisa R. Braver']",2007.0,"['1538-9588', '1538-957X']",2.0,0.0,6.0,8.0,https://scite.ai/reports/do-speeding-tickets-reduce-the-2eQKjL,Engineering_Actuarial science_Human factors and ergonomics_Occupational safety and health_Injury prevention_Recidivism_Longitudinal study_Drunk drivers_Poison control_Computer security_Suicide prevention,0.0,0.0,0.0
